model,condition,input_kind,n,parsed,parse_rate,mae,mae_group_macro,mae_worst_group,bias,spearman,profile_mae_k3to5,interval_cover90,interval_width_med,profile_violation_rate,slice_type,slice_value,occ_mae,occ_bias,lifetime_mae,lifetime_bias,C_mae,occ_derived_mae,occ_profile_gap
baseline_et_stacked,hidden,mask,15,15,1.0,0.09782080216640714,0.10188565448829001,0.2635352022095903,0.01700049054983522,0.8464285714285712,,,,0.0,coverage_band,low(.01-.05),,,,,,,
baseline_et_stacked,hidden,mask,30,30,1.0,0.07627606828713739,0.07277680377490335,0.14663038999636774,0.031215454006997545,0.876056986530847,,,,0.0,coverage_band,mid(.05-.20),,,,,,,
baseline_et_stacked,hidden,mask,15,15,1.0,0.12631243583008797,0.12049619706213609,0.2435388785890341,0.062245953507511616,0.6905899032091436,,,,0.0,coverage_band,very_low(<.01),,,,,,,
baseline_floor,disclosed,mask,24,24,1.0,0.19095196731971634,0.21209011824356666,0.4964800612068344,-0.02431963583559735,0.13230931216578606,,,,0.0,coverage_band,high(>.20),0.11283586155613075,-0.03353877131173518,0.1368251083314239,-0.044408974008064685,,,
baseline_floor,disclosed,mask,15,15,1.0,0.2206442181739913,0.20295189738214836,0.3860588035734314,0.08421971839462596,-0.7085252897768499,,,,0.0,coverage_band,low(.01-.05),0.09433593022577522,0.01898396602511171,0.13049382636802115,0.028766330623214396,,,
baseline_floor,disclosed,mask,30,30,1.0,0.1706384456057356,0.19202698500838467,0.37559269479662666,0.022651618647279,-0.16799932230848114,,,,0.0,coverage_band,mid(.05-.20),0.08626937851860284,-0.008222664761103692,0.11176467863590603,-0.01587355568903367,,,
baseline_floor,disclosed,mask,15,15,1.0,0.2016252023226549,0.16665426231955255,0.39634750840531296,0.14798286780603284,-0.5830197295360459,,,,0.0,coverage_band,very_low(<.01),0.07923121510751464,0.051123397595871985,0.13217102475902484,0.07403513916775671,,,
baseline_floor,disclosed,mask_crawl_full,13,13,1.0,0.18719983238787263,0.22011736657000508,0.4964800612068344,0.05506829386332645,0.3588164413181476,,,,0.0,coverage_band,high(>.20),0.11601231604813665,0.0036786746727508757,0.12894582715296352,0.012979536001119464,,,
baseline_floor,disclosed,mask_crawl_full,8,8,1.0,0.17480184572035012,0.1723764162639682,0.3476785775603972,-0.04951300390305856,-0.5401314777542601,,,,0.0,coverage_band,low(.01-.05),0.0880019365711972,-0.03223915571034845,0.11766885581552246,-0.03901511964558571,,,
baseline_floor,disclosed,mask_crawl_full,7,7,1.0,0.15603221898194905,0.2066508928014043,0.37559269479662666,-0.04872002046862717,-0.8090398349558906,,,,0.0,coverage_band,mid(.05-.20),0.06509568355007064,-0.018456577111211483,0.08947112665266277,-0.03823081084444879,,,
baseline_floor,disclosed,mask_crawl_full,8,8,1.0,0.15553884254599537,0.1668779402398,0.39634750840531296,0.10007871105201449,-0.6423467455163846,,,,0.0,coverage_band,very_low(<.01),0.06303948600450512,0.042410814339438274,0.11711395239841954,0.05137533313265929,,,
baseline_floor,disclosed,mask_crawl_temporal,13,13,1.0,0.1871998323878727,0.22011736657000508,0.4964800612068344,0.05506829386332644,0.3588164413181476,,,,0.0,coverage_band,high(>.20),0.1160123160481367,0.003678674672750878,0.12894582715296352,0.012979536001119462,,,
baseline_floor,disclosed,mask_crawl_temporal,8,8,1.0,0.17480184572035012,0.1723764162639682,0.3476785775603972,-0.049513003903058565,-0.5401314777542601,,,,0.0,coverage_band,low(.01-.05),0.0880019365711972,-0.03223915571034845,0.11766885581552246,-0.03901511964558571,,,
baseline_floor,disclosed,mask_crawl_temporal,7,7,1.0,0.15603221898194905,0.2066508928014043,0.37559269479662666,-0.04872002046862717,-0.8090398349558906,,,,0.0,coverage_band,mid(.05-.20),0.06509568355007064,-0.018456577111211483,0.08947112665266277,-0.03823081084444879,,,
baseline_floor,disclosed,mask_crawl_temporal,8,8,1.0,0.15553884254599537,0.1668779402398,0.39634750840531296,0.10007871105201449,-0.6423467455163846,,,,0.0,coverage_band,very_low(<.01),0.06303948600450512,0.04241081433943828,0.11711395239841954,0.05137533313265928,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,13,13,1.0,0.18719983238787266,0.22011736657000508,0.4964800612068344,0.05506829386332645,0.3588164413181476,,,,0.0,coverage_band,high(>.20),0.11601231604813665,0.0036786746727508735,0.1289458271529635,0.01297953600111946,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,8,8,1.0,0.17480184572035012,0.1723764162639682,0.3476785775603972,-0.049513003903058565,-0.5401314777542601,,,,0.0,coverage_band,low(.01-.05),0.0880019365711972,-0.03223915571034845,0.11766885581552246,-0.03901511964558571,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,7,7,1.0,0.15603221898194905,0.2066508928014043,0.37559269479662666,-0.04872002046862717,-0.8090398349558906,,,,0.0,coverage_band,mid(.05-.20),0.06509568355007064,-0.018456577111211483,0.08947112665266277,-0.03823081084444878,,,
baseline_floor,disclosed,mask_crawl_temporal_recent,8,8,1.0,0.15553884254599537,0.1668779402398,0.39634750840531296,0.1000787110520145,-0.6423467455163846,,,,0.0,coverage_band,very_low(<.01),0.06303948600450512,0.042410814339438274,0.11711395239841954,0.051375333132659295,,,
baseline_floor,disclosed,nw,13,13,1.0,0.18719983238787266,0.22011736657000508,0.4964800612068344,0.05506829386332645,0.3588164413181476,,,,0.0,coverage_band,high(>.20),0.11601231604813665,0.0036786746727508735,0.1289458271529635,0.012979536001119443,,,
baseline_floor,disclosed,nw,8,8,1.0,0.17480184572035012,0.1723764162639682,0.3476785775603972,-0.04951300390305856,-0.5401314777542601,,,,0.0,coverage_band,low(.01-.05),0.0880019365711972,-0.03223915571034845,0.11766885581552247,-0.03901511964558574,,,
baseline_floor,disclosed,nw,7,7,1.0,0.15603221898194905,0.2066508928014043,0.37559269479662666,-0.04872002046862717,-0.8090398349558906,,,,0.0,coverage_band,mid(.05-.20),0.06509568355007064,-0.018456577111211483,0.08947112665266278,-0.03823081084444881,,,
baseline_floor,disclosed,nw,8,8,1.0,0.15553884254599537,0.1668779402398,0.39634750840531296,0.1000787110520145,-0.6423467455163846,,,,0.0,coverage_band,very_low(<.01),0.06303948600450512,0.042410814339438274,0.11711395239841954,0.05137533313265927,,,
baseline_floor,disclosed_examples,mask,24,24,1.0,0.1909519673197163,0.21209011824356666,0.4964800612068344,-0.024319635835597358,0.13230931216578606,,,,0.0,coverage_band,high(>.20),0.11283586155613075,-0.03353877131173518,0.13682510833142383,-0.04440897400806474,,,
baseline_floor,disclosed_examples,mask,15,15,1.0,0.22064421817399124,0.20295189738214836,0.3860588035734314,0.08421971839462591,-0.7085252897768499,,,,0.0,coverage_band,low(.01-.05),0.09433593022577522,0.018983966025111713,0.13049382636802112,0.02876633062321434,,,
baseline_floor,disclosed_examples,mask,30,30,1.0,0.17063844560573557,0.19202698500838467,0.37559269479662666,0.022651618647279003,-0.16799932230848114,,,,0.0,coverage_band,mid(.05-.20),0.08626937851860282,-0.008222664761103693,0.11176467863590606,-0.015873555689033716,,,
baseline_floor,disclosed_examples,mask,15,15,1.0,0.20162520232265488,0.16665426231955255,0.39634750840531296,0.14798286780603284,-0.5830197295360459,,,,0.0,coverage_band,very_low(<.01),0.07923121510751467,0.05112339759587199,0.1321710247590248,0.07403513916775667,,,
baseline_floor,hidden,mask,24,24,1.0,0.19095196731971634,0.21209011824356666,0.4964800612068344,-0.024319635835597347,0.13230931216578606,,,,0.0,coverage_band,high(>.20),0.11283586155613073,-0.03353877131173524,0.13682510833142383,-0.044408974008064726,,,
baseline_floor,hidden,mask,15,15,1.0,0.22064421817399124,0.20295189738214836,0.3860588035734314,0.08421971839462593,-0.7085252897768499,,,,0.0,coverage_band,low(.01-.05),0.09433593022577519,0.018983966025111654,0.13049382636802115,0.02876633062321434,,,
baseline_floor,hidden,mask,30,30,1.0,0.1706384456057356,0.19202698500838467,0.37559269479662666,0.022651618647279,-0.16799932230848114,,,,0.0,coverage_band,mid(.05-.20),0.08626937851860284,-0.008222664761103749,0.11176467863590603,-0.01587355568903372,,,
baseline_floor,hidden,mask,15,15,1.0,0.20162520232265488,0.16665426231955255,0.39634750840531296,0.1479828678060329,-0.5830197295360459,,,,0.0,coverage_band,very_low(<.01),0.0792312151075146,0.05112339759587192,0.13217102475902479,0.07403513916775667,,,
baseline_lt_plugin_cond,disclosed,mask,24,24,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.13719295724167188,-0.13280472533864388,,,
baseline_lt_plugin_cond,disclosed,mask,15,15,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.11344726186131156,-0.085575670759181,,,
baseline_lt_plugin_cond,disclosed,mask,30,30,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.1288902396441906,-0.12853992127126468,,,
baseline_lt_plugin_cond,disclosed,mask,15,15,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.10262395312430096,-0.0980728733871041,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,13,13,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.09932534447444463,-0.09122399326885447,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,8,8,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.16493619421724906,-0.11269047807406078,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,7,7,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.1543439480427735,-0.1543439480427735,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_full,8,8,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.13951323821057227,-0.13951323821057227,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,13,13,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.09932534447444462,-0.09122399326885447,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,8,8,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.16493619421724906,-0.11269047807406077,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,7,7,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.15434394804277346,-0.15434394804277346,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal,8,8,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.13951323821057227,-0.13951323821057227,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,13,13,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.09932534447444462,-0.09122399326885447,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,8,8,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.16493619421724906,-0.11269047807406077,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,7,7,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.1543439480427735,-0.1543439480427735,,,
baseline_lt_plugin_cond,disclosed,mask_crawl_temporal_recent,8,8,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.13951323821057227,-0.13951323821057227,,,
baseline_lt_plugin_cond,disclosed,nw,13,13,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.09932534447444462,-0.09122399326885447,,,
baseline_lt_plugin_cond,disclosed,nw,8,8,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.16493619421724906,-0.11269047807406077,,,
baseline_lt_plugin_cond,disclosed,nw,7,7,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.15434394804277346,-0.15434394804277346,,,
baseline_lt_plugin_cond,disclosed,nw,8,8,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.1395132382105723,-0.1395132382105723,,,
baseline_lt_plugin_cond,disclosed_examples,mask,24,24,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.13719295724167188,-0.13280472533864388,,,
baseline_lt_plugin_cond,disclosed_examples,mask,15,15,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.11344726186131154,-0.08557567075918099,,,
baseline_lt_plugin_cond,disclosed_examples,mask,30,30,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.1288902396441906,-0.12853992127126468,,,
baseline_lt_plugin_cond,disclosed_examples,mask,15,15,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.10262395312430095,-0.09807287338710409,,,
baseline_lt_plugin_cond,hidden,mask,24,24,1.0,,,,,,,,,,coverage_band,high(>.20),,,0.13719295724167188,-0.13280472533864388,,,
baseline_lt_plugin_cond,hidden,mask,15,15,1.0,,,,,,,,,,coverage_band,low(.01-.05),,,0.11344726186131156,-0.08557567075918099,,,
baseline_lt_plugin_cond,hidden,mask,30,30,1.0,,,,,,,,,,coverage_band,mid(.05-.20),,,0.1288902396441906,-0.12853992127126468,,,
baseline_lt_plugin_cond,hidden,mask,15,15,1.0,,,,,,,,,,coverage_band,very_low(<.01),,,0.10262395312430096,-0.0980728733871041,,,
baseline_mask_mle,disclosed,mask,24,24,1.0,0.08466518991646678,0.10010459425851422,0.5236015609956917,-0.04487482363227858,0.8397477911060626,,,,0.0,coverage_band,high(>.20),0.0595567545516478,-0.05123569372723511,,,0.09161132727953991,,
baseline_mask_mle,disclosed,mask,15,15,1.0,0.16353943594661738,0.16274371361295428,0.5171523988756761,-0.09649569992439018,0.6857142857142856,,,,0.0,coverage_band,low(.01-.05),0.0699987153910359,-0.06615420183942958,,,0.20806367675711965,,
baseline_mask_mle,disclosed,mask,30,30,1.0,0.1581469749580781,0.15942391602727174,0.4263491441520087,-0.03543727362886997,0.6401869317371722,,,,0.0,coverage_band,mid(.05-.20),0.07421029708215639,-0.057801517305269313,,,0.14376693490784334,,
baseline_mask_mle,disclosed,mask,15,15,1.0,0.20152202129586266,0.2202752660981463,0.4491256497504021,-0.13238138335189492,0.14170546065849957,,,,0.0,coverage_band,very_low(<.01),0.07093370298774969,-0.06015254477072653,,,0.1921947976547762,,
baseline_mask_mle,disclosed,mask_crawl_full,13,13,1.0,0.06732253776467727,0.06231452072708537,0.09660351138906542,-0.0014365362026492895,0.8445675114969198,,,,0.0,coverage_band,high(>.20),0.03984134808837202,-0.02607065842246953,,,0.07981429496429147,,
baseline_mask_mle,disclosed,mask_crawl_full,8,8,1.0,0.26262706433470395,0.2520336044564457,0.5171523988756761,-0.17934411254144317,0.523809523809524,,,,0.0,coverage_band,low(.01-.05),0.10845963453320942,-0.1072971020112548,,,0.29977594769920873,,
baseline_mask_mle,disclosed,mask_crawl_full,7,7,1.0,0.1487133904623234,0.14949088200215543,0.35958816717792874,-0.10998780597159827,0.7207499701564473,,,,0.0,coverage_band,mid(.05-.20),0.08163798369750631,-0.08163798369750631,,,0.13403066251157336,,
baseline_mask_mle,disclosed,mask_crawl_full,8,8,1.0,0.2585395641265055,0.2414388165489476,0.4491256497504021,-0.2043988165864392,0.4191691916696407,,,,0.0,coverage_band,very_low(<.01),0.08468417137748771,-0.07933518011599576,,,0.17828835682323751,,
baseline_mask_mle,disclosed,mask_crawl_temporal,13,13,1.0,0.06732253776467727,0.06231452072708537,0.09660351138906542,-0.0014365362026492906,0.8445675114969198,,,,0.0,coverage_band,high(>.20),0.039841348088372,-0.02607065842246953,,,0.07981429496429146,,
baseline_mask_mle,disclosed,mask_crawl_temporal,8,8,1.0,0.26262706433470395,0.2520336044564457,0.5171523988756761,-0.17934411254144317,0.523809523809524,,,,0.0,coverage_band,low(.01-.05),0.10845963453320943,-0.1072971020112548,,,0.29977594769920873,,
baseline_mask_mle,disclosed,mask_crawl_temporal,7,7,1.0,0.14871339046232337,0.14949088200215543,0.35958816717792874,-0.10998780597159827,0.7207499701564473,,,,0.0,coverage_band,mid(.05-.20),0.0816379836975063,-0.0816379836975063,,,0.13403066251157333,,
baseline_mask_mle,disclosed,mask_crawl_temporal,8,8,1.0,0.2585395641265055,0.2414388165489476,0.4491256497504021,-0.2043988165864392,0.4191691916696407,,,,0.0,coverage_band,very_low(<.01),0.08468417137748771,-0.07933518011599576,,,0.17828835682323751,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,13,13,1.0,0.06732253776467725,0.06231452072708537,0.09660351138906542,-0.0014365362026492895,0.8445675114969198,,,,0.0,coverage_band,high(>.20),0.039841348088372,-0.02607065842246953,,,0.07981429496429146,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,8,8,1.0,0.26262706433470395,0.2520336044564457,0.5171523988756761,-0.17934411254144317,0.523809523809524,,,,0.0,coverage_band,low(.01-.05),0.10845963453320942,-0.1072971020112548,,,0.29977594769920873,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,7,7,1.0,0.14871339046232337,0.14949088200215543,0.35958816717792874,-0.10998780597159825,0.7207499701564473,,,,0.0,coverage_band,mid(.05-.20),0.08163798369750631,-0.08163798369750631,,,0.13403066251157336,,
baseline_mask_mle,disclosed,mask_crawl_temporal_recent,8,8,1.0,0.2585395641265055,0.2414388165489476,0.4491256497504021,-0.2043988165864392,0.4191691916696407,,,,0.0,coverage_band,very_low(<.01),0.08468417137748771,-0.07933518011599576,,,0.17828835682323751,,
baseline_mask_mle,disclosed,nw,13,13,1.0,0.06732253776467728,0.06231452072708537,0.09660351138906542,-0.0014365362026492906,0.8445675114969198,,,,0.0,coverage_band,high(>.20),0.03984134808837202,-0.02607065842246953,,,0.07981429496429146,,
