substrate,family,rho_target,rep,hub_bias,rho_headline,strategy,walk_seed,budget,n_observed_events,n_restarts,unique_nodes,unique_edges,edge_revisit_rate,deg_mean_visited,deg_max_visited,discovery_rate_first_half,discovery_rate_second_half,return_time_steps_mean,walk_rho_plugin,share_edges_multi_observed,walk_rho_conditional,mean_windows_per_observed_edge,mean_window_gap_revisits,windows_covered_frac,step_dt_mean,step_dt_median
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,0,3200,3199,1,850,2133,0.3332291341044076,10.108235294117646,509.0,0.776735459662289,0.556875,648.8686679174484,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,50,49,1,43,43,0.12244897959183676,14.395348837209303,132.0,0.875,0.88,1.3333333333333333,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,100,99,1,79,84,0.1515151515151515,21.037974683544302,509.0,0.8775510204081632,0.82,6.533333333333333,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,200,199,1,143,167,0.16080402010050254,17.74125874125874,509.0,0.8484848484848485,0.83,12.46875,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,400,399,1,258,335,0.16040100250626566,15.178294573643411,509.0,0.8391959798994975,0.84,40.34375,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,800,799,1,445,661,0.17271589486858574,12.537078651685393,509.0,0.8395989974937343,0.815,84.03623188405797,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,1600,1599,1,673,1230,0.23076923076923073,11.01040118870728,509.0,0.8272841051314143,0.71125,227.34146341463415,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic,1,3200,3199,1,869,2128,0.33479212253829327,10.014959723820484,509.0,0.7692307692307693,0.56125,663.6479925303455,,,,,,,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,50,49,1,37,39,0.20408163265306123,32.2972972972973,509.0,0.875,0.72,1.2,0.10256410256410256,0.23076923076923078,0.4444444444444444,1.1025641025641026,2.5,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,100,99,1,72,82,0.1717171717171717,22.625,509.0,0.7959183673469388,0.86,4.235294117647059,0.04878048780487805,0.1951219512195122,0.25,1.048780487804878,2.5,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,200,199,1,139,167,0.16080402010050254,18.62589928057554,509.0,0.8282828282828283,0.85,8.0,0.029940119760479042,0.15568862275449102,0.19230769230769232,1.029940119760479,2.2,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,400,399,1,262,342,0.1428571428571429,15.125954198473282,509.0,0.8391959798994975,0.875,24.07017543859649,0.02631578947368421,0.14327485380116958,0.1836734693877551,1.0263157894736843,1.8888888888888888,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,800,799,1,445,672,0.1589486858573217,12.642696629213484,509.0,0.8571428571428571,0.825,102.95275590551181,0.03869047619047619,0.16517857142857142,0.23423423423423423,1.0386904761904763,1.8846153846153846,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,1600,1599,1,654,1243,0.22263914946841779,11.160550458715596,509.0,0.8410513141426783,0.71375,240.12359550561797,0.05631536604987932,0.22767497988736926,0.24734982332155478,1.0587288817377314,1.8,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,0,3200,3199,1,854,2158,0.32541419193497967,10.111241217798595,509.0,0.7773608505315822,0.571875,631.597502401537,0.08109360518999073,0.3410565338276182,0.23777173913043478,1.0848007414272474,1.9085714285714286,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,50,49,1,39,40,0.18367346938775508,25.71794871794872,509.0,0.875,0.76,1.0,0.05,0.175,0.2857142857142857,1.05,3.5,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,100,99,1,77,87,0.12121212121212122,21.883116883116884,509.0,0.8163265306122449,0.94,1.0,0.022988505747126436,0.11494252873563218,0.2,1.0229885057471264,3.5,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,200,199,1,148,177,0.11055276381909551,18.91216216216216,509.0,0.8787878787878788,0.9,1.0909090909090908,0.01694915254237288,0.10734463276836158,0.15789473684210525,1.0169491525423728,3.0,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,400,399,1,245,343,0.14035087719298245,15.608163265306123,509.0,0.8894472361809045,0.83,37.57142857142857,0.01749271137026239,0.13994169096209913,0.125,1.0174927113702623,2.5,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,800,799,1,423,653,0.18272841051314148,12.79905437352246,509.0,0.8596491228070176,0.775,112.28767123287672,0.03522205206738132,0.17457886676875958,0.20175438596491227,1.0352220520673814,2.0,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,1600,1599,1,636,1210,0.243277048155097,11.216981132075471,509.0,0.8172715894868585,0.69625,262.39588688946014,0.05454545454545454,0.24710743801652893,0.22073578595317725,1.0570247933884298,1.9545454545454546,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_agnostic_t,1,3200,3199,1,853,2099,0.3438574554548296,10.062133645955452,509.0,0.756722951844903,0.555625,645.8590909090909,0.08670795616960457,0.3677941877084326,0.23575129533678757,1.0919485469271082,1.989010989010989,1.0,,
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,50,38,12,37,26,0.3157894736842105,28.08108108108108,509.0,0.631578947368421,0.7368421052631579,1.0,0.038461538461538464,0.3076923076923077,0.125,1.0384615384615385,1.0,0.4,0.13082424251644795,0.056240905570791644
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,100,80,20,74,60,0.25,21.37837837837838,509.0,0.7,0.8,3.3,0.016666666666666666,0.23333333333333334,0.07142857142857142,1.0166666666666666,1.0,0.8,0.11591836079097537,0.04198227556043915
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,200,154,46,145,114,0.2597402597402597,17.26206896551724,509.0,0.7532467532467533,0.7272727272727273,6.1,0.008771929824561403,0.24561403508771928,0.03571428571428571,1.0087719298245614,1.0,0.8,0.13204070639256127,0.0559825471815561
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,400,314,86,261,218,0.30573248407643316,14.475095785440613,509.0,0.7388535031847133,0.6496815286624203,26.15625,0.009174311926605505,0.2889908256880734,0.031746031746031744,1.0091743119266054,1.5,1.0,0.11951949948379995,0.04885161043646713
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,800,622,178,428,408,0.3440514469453376,12.651869158878505,509.0,0.6945337620578779,0.617363344051447,64.7803738317757,0.01715686274509804,0.29411764705882354,0.058333333333333334,1.017156862745098,1.1428571428571428,1.0,0.12389077020834698,0.0531435350273769
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,1600,1249,351,628,686,0.45076060848678945,11.079617834394904,509.0,0.6538461538461539,0.4448,163.49378330373003,0.029154518950437316,0.37026239067055394,0.07874015748031496,1.032069970845481,1.55,1.0,0.12393459617116546,0.05173974950401672
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,0,3200,2514,686,824,1135,0.5485282418456643,10.174757281553399,509.0,0.5481304693715194,0.35481304693715193,344.3502538071066,0.05726872246696035,0.43612334801762115,0.13131313131313133,1.0616740088105727,1.6153846153846154,1.0,0.12609036319267694,0.053313081593995004
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,50,38,12,43,33,0.13157894736842102,31.069767441860463,509.0,0.9473684210526315,0.7894736842105263,1.0,0.0,0.15151515151515152,0.0,1.0,,0.6,0.134393712280074,0.05268728617532531
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,100,74,26,80,61,0.17567567567567566,22.875,509.0,0.8648648648648649,0.7837837837837838,11.461538461538462,0.0,0.18032786885245902,0.0,1.0,,1.0,0.13074823108488484,0.06515674407819733
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,200,150,50,142,115,0.23333333333333328,17.471830985915492,509.0,0.8266666666666667,0.7066666666666667,12.971428571428572,0.017391304347826087,0.23478260869565218,0.07407407407407407,1.017391304347826,1.5,1.0,0.14104336994440259,0.06515674407819733
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,400,301,99,254,219,0.2724252491694352,14.704724409448819,509.0,0.7666666666666667,0.6887417218543046,24.926829268292682,0.0136986301369863,0.2602739726027397,0.05263157894736842,1.0136986301369864,1.3333333333333333,1.0,0.1427074162597078,0.06840750919717686
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,800,624,176,425,415,0.33493589743589747,12.496470588235294,509.0,0.7211538461538461,0.6089743589743589,63.47846889952153,0.016867469879518072,0.2891566265060241,0.058333333333333334,1.0168674698795181,1.8571428571428572,1.0,0.1280293710558717,0.05329461696273169
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,1600,1262,338,641,716,0.4326465927099842,11.101404056162247,509.0,0.6640253565768621,0.4706814580031696,154.6996336996337,0.036312849162011177,0.35195530726256985,0.10317460317460317,1.0377094972067038,1.5769230769230769,1.0,0.12577050504550624,0.05302816457218251
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,time_respecting,1,3200,2513,687,830,1151,0.5419816951850378,10.132530120481928,509.0,0.5684713375796179,0.34765314240254575,342.1798825256975,0.052997393570807995,0.4326672458731538,0.12248995983935743,1.054735013032146,1.5081967213114753,1.0,0.1258983266844701,0.05257461700318833
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,50,37,13,40,27,0.2702702702702703,12.875,112.0,0.5555555555555556,0.8947368421052632,1.0,0.037037037037037035,0.3333333333333333,0.1111111111111111,1.037037037037037,1.0,0.8,0.0822044841935315,0.030927488824355365
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,100,83,17,71,57,0.3132530120481928,15.422535211267606,141.0,0.7073170731707317,0.6666666666666666,3.0,0.05263157894736842,0.3333333333333333,0.15789473684210525,1.0526315789473684,1.0,1.0,0.06691929170452254,0.030927488824355365
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,200,169,31,140,124,0.26627218934911245,17.514285714285716,509.0,0.6904761904761905,0.7764705882352941,3.4,0.03225806451612903,0.2661290322580645,0.12121212121212122,1.032258064516129,1.0,1.0,0.07109939180633318,0.030927488824355365
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,400,337,63,251,242,0.28189910979228483,14.752988047808765,509.0,0.7380952380952381,0.6982248520710059,28.46315789473684,0.03305785123966942,0.25206611570247933,0.13114754098360656,1.037190082644628,1.625,1.0,0.07773953515947624,0.034681064295195074
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,800,677,123,420,462,0.3175775480059084,12.67142857142857,509.0,0.7159763313609467,0.6489675516224189,57.86976744186047,0.03896103896103896,0.2792207792207792,0.13953488372093023,1.0411255411255411,1.6666666666666667,1.0,0.07817725691083258,0.0387910404709112
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,1600,1359,241,623,827,0.39146431199411336,11.269662921348315,509.0,0.6818851251840943,0.5352941176470588,165.2312030075188,0.056831922611850064,0.35792019347037485,0.15878378378378377,1.0628778718258767,1.4893617021276595,1.0,0.07707276485057028,0.038691066642081995
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,0,3200,2733,467,844,1426,0.47822905232345403,10.049763033175356,509.0,0.609809663250366,0.4337966349670812,365.49349655700075,0.08415147265077139,0.4179523141654979,0.20134228187919462,1.0897615708274895,1.6916666666666667,1.0,0.07619741270014131,0.03970661395923658
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,50,42,8,43,37,0.11904761904761907,28.41860465116279,509.0,0.8095238095238095,0.9523809523809523,1.0,0.02702702702702703,0.05405405405405406,0.5,1.027027027027027,1.0,1.0,0.08166329191303931,0.06107676447116511
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,100,84,16,82,70,0.16666666666666663,21.317073170731707,509.0,0.8809523809523809,0.7857142857142857,1.0,0.014285714285714285,0.11428571428571428,0.125,1.0142857142857142,1.0,1.0,0.08020763865314155,0.0582575918762161
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,200,170,30,142,130,0.23529411764705888,17.485915492957748,509.0,0.8235294117647058,0.7058823529411765,5.775,0.023076923076923078,0.2,0.11538461538461539,1.023076923076923,2.0,1.0,0.07791420711571048,0.04596288279400812
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,400,343,57,262,251,0.2682215743440233,14.255725190839694,509.0,0.7660818713450293,0.6976744186046512,12.282608695652174,0.03187250996015936,0.23904382470119523,0.13333333333333333,1.0358565737051793,1.625,1.0,0.07983321381920419,0.04680992584774302
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,800,683,117,414,454,0.335285505124451,12.483091787439614,509.0,0.7302052785923754,0.5994152046783626,46.10043668122271,0.04405286343612335,0.29955947136563876,0.14705882352941177,1.0484581497797356,1.5,1.0,0.0760092545331298,0.03999475377266637
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,1600,1365,235,652,853,0.3750915750915751,11.090490797546012,509.0,0.6642228739002932,0.5856515373352855,140.166015625,0.059788980070339975,0.33294255568581477,0.1795774647887324,1.0644783118405627,1.5490196078431373,1.0,0.07580086310894954,0.04285043035294456
lfr,lfr_fam5,0.3634937503143561,2,False,0.3635784105397365,recency_biased,1,3200,2716,484,865,1426,0.47496318114874814,9.980346820809249,509.0,0.6237113402061856,0.4263622974963181,353.6046511627907,0.08064516129032258,0.42496493688639553,0.18976897689768976,1.0904628330995791,1.7043478260869565,1.0,0.07534849778861928,0.04095435306532913
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,50,49,1,44,44,0.10204081632653061,26.704545454545453,509.0,0.9583333333333334,0.84,5.8,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,100,99,1,80,86,0.13131313131313127,19.7375,509.0,0.8979591836734694,0.84,3.0,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,200,199,1,147,174,0.12562814070351758,17.86394557823129,509.0,0.8686868686868687,0.88,8.56,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,400,399,1,270,348,0.1278195488721805,14.955555555555556,509.0,0.8743718592964824,0.87,25.705882352941178,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,800,799,1,432,660,0.17396745932415525,12.877314814814815,509.0,0.8721804511278195,0.78,88.72661870503597,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,1600,1599,1,645,1215,0.2401500938086304,11.223255813953488,509.0,0.8260325406758448,0.69375,261.1640625,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,0,3200,3199,1,859,2133,0.3332291341044076,10.047729918509896,509.0,0.7598499061913696,0.57375,620.6669793621013,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,50,49,1,45,45,0.08163265306122447,26.711111111111112,509.0,0.9166666666666666,0.92,1.0,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,100,99,1,82,89,0.101010101010101,21.378048780487806,509.0,0.9183673469387755,0.88,1.0,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,200,199,1,154,176,0.11557788944723613,18.25974025974026,509.0,0.898989898989899,0.87,10.608695652173912,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,400,399,1,269,347,0.13032581453634084,15.037174721189592,509.0,0.8844221105527639,0.855,42.96153846153846,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,800,799,1,435,662,0.17146433041301623,12.758620689655173,509.0,0.8696741854636592,0.7875,103.05109489051095,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,1600,1599,1,678,1244,0.22201375859912442,10.96165191740413,509.0,0.8285356695869838,0.7275,243.15774647887324,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic,1,3200,3199,1,890,2171,0.32135042200687713,9.929213483146068,509.0,0.7779862414008756,0.579375,637.3443579766537,,,,,,,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,50,49,1,46,46,0.061224489795918324,31.47826086956522,509.0,0.9583333333333334,0.92,1.0,0.021739130434782608,0.06521739130434782,0.3333333333333333,1.0217391304347827,1.0,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,100,99,1,82,91,0.08080808080808077,22.71951219512195,509.0,0.9387755102040817,0.9,1.0,0.02197802197802198,0.07692307692307693,0.2857142857142857,1.021978021978022,1.5,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,200,199,1,143,169,0.1507537688442211,18.993006993006993,509.0,0.9191919191919192,0.78,10.466666666666667,0.04142011834319527,0.13609467455621302,0.30434782608695654,1.0414201183431953,1.7142857142857142,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,400,399,1,251,324,0.18796992481203012,15.442231075697212,509.0,0.8492462311557789,0.775,25.253333333333334,0.04938271604938271,0.16666666666666666,0.2962962962962963,1.0493827160493827,2.0,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,800,799,1,408,625,0.2177722152690864,12.791666666666666,509.0,0.8120300751879699,0.7525,111.83333333333333,0.0704,0.2048,0.34375,1.0736,2.022727272727273,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,1600,1599,1,631,1179,0.26266416510318946,11.1283676703645,509.0,0.7822277847309136,0.6925,256.06666666666666,0.090754877014419,0.2586938083121289,0.35081967213114756,1.095843935538592,1.9345794392523366,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,0,3200,3199,1,872,2101,0.3432322600812754,9.95183486238532,509.0,0.7373358348968105,0.57625,605.2786885245902,0.10899571632555925,0.35602094240837695,0.30614973262032086,1.1151832460732984,2.052401746724891,1.0,,
lfr,lfr_fam5,0.4769972349135982,0,False,0.4770505737356566,time_agnostic_t,1,50,49,1,47,47,0.04081632653061229,24.76595744680851,509.0,0.9166666666666666,1.0,1.0,0.02127659574468085,0.0425531914893617,0.5,1.0212765957446808,2.0,1.0,,
